master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12
54ff329e-a5cc-11e9-a2fc-000d3a38a36f,135,9,566.94,3,5,3,353,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5509977c-5bf0-11ea-b939-000d3a38a36f,77,5,1047.89,4,4,5,445,loyal_customers,[KADIN]
550d072e-d610-11e9-93bc-000d3a38a36f,42,11,769.25,5,5,4,554,champions,"[ERKEK, COCUK, KADIN]"
5552c7a2-488c-11ea-b6c0-000d3a38a36f,85,5,528.91,4,4,3,443,loyal_customers,"[AKTIFCOCUK, KADIN]"
5556debe-2be5-11ea-91ab-000d3a38a36f,120,8,1136.31,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
555fdf04-a707-11e9-a2fc-000d3a38a36f,43,6,378.35,5,4,2,542,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5571e846-a6e1-11e9-a2fc-000d3a38a36f,116,5,968.39,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
559c76c4-ae61-11e9-a2fc-000d3a38a36f,84,7,803.24,4,5,4,454,loyal_customers,[KADIN]
55abf41a-9f1f-11e9-9897-000d3a38a36f,78,5,654.18,4,4,3,443,loyal_customers,"[ERKEK, KADIN]"
55d54d9e-8ac7-11ea-8ec0-000d3a38a36f,73,31,7084.43,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
55e898a4-9e28-11e9-9897-000d3a38a36f,52,42,4270.51,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
55ea943e-1efb-11ea-81ff-000d3a38a36f,133,7,884.33,3,5,4,354,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
55fbabf4-a48d-11e9-a2fc-000d3a38a36f,60,8,665,5,5,4,554,champions,"[COCUK, KADIN]"
5651a28a-ad06-11e9-a2fc-000d3a38a36f,112,7,1331.69,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
56846226-af66-11e9-a2fc-000d3a38a36f,64,8,1077.06,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
56ab80aa-227e-11ea-8523-000d3a38a36f,51,10,1756.45,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
56c02e18-9e8c-11e9-9897-000d3a38a36f,59,11,2277.96,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
56ecb83a-a390-11e9-a2fc-000d3a38a36f,146,6,1078.69,3,4,5,345,loyal_customers,"[KADIN, AKTIFSPOR]"
5706111e-ab69-11e9-a2fc-000d3a38a36f,150,5,549.92,3,4,3,343,loyal_customers,[KADIN]
570850ac-a57c-11e9-a2fc-000d3a38a36f,92,6,1480.63,4,4,5,445,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5740f974-abea-11e9-a2fc-000d3a38a36f,89,8,1037.59,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
5751097a-51c8-11ea-a243-000d3a38a36f,58,9,1485.1,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
5797c460-d7a6-11e9-93bc-000d3a38a36f,60,7,1115.11,5,5,5,555,champions,[KADIN]
579a68be-2558-11ea-b1c8-000d3a38a36f,153,5,989.39,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
57b223d0-215e-11ea-9618-000d3a38a36f,135,6,889.77,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
57c24cba-2d66-11ea-827e-000d3a38a36f,36,6,1372.75,5,4,5,545,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
57c78fc8-abfb-11e9-a2fc-000d3a38a36f,154,6,442.64,3,4,2,342,loyal_customers,"[ERKEK, COCUK, KADIN]"
57cc02e4-745d-11ea-92d0-000d3a38a36f,63,8,1345.83,5,5,5,555,champions,"[COCUK, KADIN]"
57cfac0e-ac4a-11e9-a2fc-000d3a38a36f,72,5,490.4,4,4,3,443,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
57d7359c-f1d5-11ea-bde9-000d3a38a36f,41,7,1064.73,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
57eb19a8-aaf6-11e9-a2fc-000d3a38a36f,100,11,1595.69,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN]"
57eee1ea-f133-11e9-9346-000d3a38a36f,37,7,997.87,5,5,4,554,champions,"[COCUK, KADIN, AKTIFSPOR]"
58093938-ddc3-11e9-a848-000d3a38a36f,106,13,1827.81,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
580c5a02-cc31-11ea-ac21-000d3a38a36f,42,7,1548.24,5,5,5,555,champions,"[ERKEK, KADIN]"
5814d48c-af60-11e9-a2fc-000d3a38a36f,54,9,1637.83,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
58158df0-a4b6-11e9-a2fc-000d3a38a36f,86,10,1800.94,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
5839faaa-edea-11e9-88c1-000d3a38a36f,57,14,1915.91,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
58456fbe-e04a-11e9-957d-000d3a38a36f,60,9,1544.72,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
584bfc60-7510-11eb-afbc-000d3a38a36f,34,6,954.06,5,4,4,544,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5867f2a0-d717-11e9-93bc-000d3a38a36f,92,6,1054.63,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
5896b764-a5af-11e9-a2fc-000d3a38a36f,76,8,1359.06,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
58e92576-a979-11e9-a2fc-000d3a38a36f,78,8,673.72,4,5,4,454,loyal_customers,[KADIN]
58fc9102-aa22-11e9-a2fc-000d3a38a36f,146,6,1198.66,3,4,5,345,loyal_customers,"[KADIN, AKTIFSPOR]"
58fc9ad0-9a04-11ea-a274-000d3a38a36f,55,5,507.92,5,4,3,543,champions,"[KADIN, AKTIFSPOR]"
5926f210-a943-11e9-a2fc-000d3a38a36f,121,15,1469.78,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5928e776-b020-11e9-9757-000d3a38a36f,41,9,1243.37,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
59547892-1929-11ea-b6a2-000d3a38a36f,43,5,793.32,5,4,4,544,champions,"[ERKEK, KADIN]"
597f1de8-a833-11e9-a2fc-000d3a38a36f,102,14,1033.76,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN]"
598b2ef6-b019-11e9-9757-000d3a38a36f,71,6,443.81,4,4,2,442,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
59a77d84-d347-11ea-9838-000d3a38a36f,38,8,1853.59,5,5,5,555,champions,"[ERKEK, KADIN]"
59b132bc-a714-11e9-a2fc-000d3a38a36f,134,9,939.34,3,5,4,354,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
59bbcc44-9805-11ea-9d91-000d3a38a36f,157,18,2846.73,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
59e7a402-a8cf-11e9-a2fc-000d3a38a36f,142,7,1186.92,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
59f1fdbe-ae63-11e9-a2fc-000d3a38a36f,74,8,1093.24,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5a005cce-5bd8-11ea-aa96-000d3a38a36f,58,6,1323.88,5,4,5,545,champions,"[ERKEK, KADIN]"
5a1117f4-204a-11ea-87bf-000d3a38a36f,97,5,1268.86,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
5a207658-aa08-11e9-a2fc-000d3a38a36f,45,11,1878,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5a29d764-a5c8-11e9-a2fc-000d3a38a36f,41,6,566.43,5,4,3,543,champions,"[ERKEK, KADIN, AKTIFSPOR]"
5a7fdc42-b1c9-11e9-89fa-000d3a38a36f,41,10,1654.65,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
5a9f7a2a-2f72-11eb-9c24-000d3a38a36f,153,16,1203.42,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
5ad03fde-b0f2-11e9-9757-000d3a38a36f,132,5,1599.64,3,4,5,345,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5b62d27a-2c1e-11ea-91ab-000d3a38a36f,42,5,1000.49,5,4,4,544,champions,"[ERKEK, KADIN]"
5b79d3ba-1a28-11ea-941b-000d3a38a36f,36,5,593.41,5,4,3,543,champions,[KADIN]
5b8a548a-a94c-11e9-a2fc-000d3a38a36f,57,6,682.93,5,4,4,544,champions,[KADIN]
5bbd0da0-543a-11ea-b1db-000d3a38a36f,45,5,906.85,5,4,4,544,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5bc97abc-ac0c-11e9-a2fc-000d3a38a36f,165,10,948.31,3,5,4,354,loyal_customers,[KADIN]
5c0852e6-2240-11ea-8523-000d3a38a36f,164,5,723.94,3,4,4,344,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5c0c1e28-3972-11ea-85d6-000d3a38a36f,126,6,758.82,3,4,4,344,loyal_customers,[KADIN]
5c1f0280-2ae6-11ea-9d27-000d3a38a36f,67,26,3692.14,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5c2a5a1c-aa77-11e9-a2fc-000d3a38a36f,135,6,824.65,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5c2fa1e4-9bfc-11ea-a27a-000d3a38a36f,119,5,794.1,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
5c641c48-ffef-11e9-a5e8-000d3a38a36f,68,5,828.57,4,4,4,444,loyal_customers,[KADIN]
5c6681b6-490b-11eb-806e-000d3a38a36f,125,7,1777.67,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
5c6f3a24-5b20-11ea-9a9d-000d3a38a36f,80,7,1384.76,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5c79e69c-5425-11ea-b1db-000d3a38a36f,148,5,734.65,3,4,4,344,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5c996ae8-a40e-11e9-a2fc-000d3a38a36f,165,8,954.57,3,5,4,354,loyal_customers,"[KADIN, AKTIFSPOR]"
5c9dc808-a2ca-11e9-a2fc-000d3a38a36f,103,5,1222.78,4,4,5,445,loyal_customers,"[AKTIFCOCUK, KADIN]"
5cc7984a-9db6-11e9-9897-000d3a38a36f,33,7,1077.06,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
5ccaf57c-a46d-11e9-a2fc-000d3a38a36f,36,6,810.9,5,4,4,544,champions,"[AKTIFCOCUK, KADIN]"
5d1c466a-9cfd-11e9-9897-000d3a38a36f,62,202,45905.1,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5d23e314-a6f5-11e9-a2fc-000d3a38a36f,45,9,1071.06,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
5d394b48-948c-11ea-85df-000d3a38a36f,40,7,1272.26,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
5d46292e-ac54-11e9-a2fc-000d3a38a36f,120,5,1124.95,3,4,5,345,loyal_customers,"[KADIN, AKTIFSPOR]"
5d46412e-2018-11ea-87bf-000d3a38a36f,89,6,1132.19,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
5d701afc-5f7f-11ea-be5b-000d3a38a36f,156,14,1807.18,3,5,5,355,loyal_customers,"[ERKEK, KADIN]"
5d841dbe-542a-11ea-b1db-000d3a38a36f,49,8,1170,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
5d996ed2-712e-11ea-adca-000d3a38a36f,58,7,883.34,5,5,4,554,champions,"[ERKEK, KADIN]"
5dc3f584-5b40-11ea-b3c7-000d3a38a36f,134,7,1119.81,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5dd49718-0185-11eb-9c30-000d3a38a36f,130,11,1934.38,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5de33d22-edfe-11e9-9346-000d3a38a36f,69,12,777.32,4,5,4,454,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5e001e54-aa8a-11e9-a2fc-000d3a38a36f,82,6,974,4,4,4,444,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5e1f4944-9ef2-11e9-9897-000d3a38a36f,41,13,1787.51,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5e2eb24e-9f10-11e9-9897-000d3a38a36f,61,10,1416.3,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
5e33f644-a714-11e9-a2fc-000d3a38a36f,166,5,458.19,3,4,3,343,loyal_customers,[KADIN]
5e366b10-a933-11e9-a2fc-000d3a38a36f,48,7,835.64,5,5,4,554,champions,"[ERKEK, COCUK, KADIN]"
5e83b242-a985-11e9-a2fc-000d3a38a36f,106,18,2239.57,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
5ea1c060-9495-11ea-85df-000d3a38a36f,34,5,289.76,5,4,1,541,champions,"[ERKEK, KADIN, AKTIFSPOR]"
5eab1440-74fa-11ea-bb48-000d3a38a36f,175,5,834.02,3,4,4,344,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5f4707f4-a289-11e9-a2fc-000d3a38a36f,128,5,538.95,3,4,3,343,loyal_customers,"[KADIN, AKTIFSPOR]"
5fcd4d9e-1a95-11ea-98d5-000d3a38a36f,43,5,798.42,5,4,4,544,champions,"[COCUK, KADIN, AKTIFSPOR]"
5fd04efc-ddc0-11e9-a848-000d3a38a36f,59,9,823.48,5,5,4,554,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5ffe4b62-31bc-11eb-860c-000d3a38a36f,54,6,1082.28,5,4,5,545,champions,"[COCUK, KADIN, AKTIFSPOR]"
601444b2-13b7-11eb-8ffc-000d3a38a36f,45,8,1885.6,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN]"
6034dce8-9e12-11e9-9897-000d3a38a36f,44,7,1041.85,5,5,5,555,champions,[KADIN]
60480dc4-3992-11ea-85d6-000d3a38a36f,54,14,661.42,5,5,4,554,champions,[KADIN]
605353ec-2b9f-11ea-853d-000d3a38a36f,164,8,995.71,3,5,4,354,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
6083756a-66a3-11ea-82da-000d3a38a36f,38,49,6157.16,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
60910976-e676-11e9-ad00-000d3a38a36f,37,9,1508.85,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN]"
60bf479e-2769-11ea-aaaa-000d3a38a36f,87,11,1524.42,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
60c1d414-af5a-11e9-a2fc-000d3a38a36f,33,5,751.37,5,4,4,544,champions,[KADIN]
60ef4524-72f1-11ea-92d0-000d3a38a36f,64,6,621.29,4,4,3,443,loyal_customers,"[KADIN, AKTIFSPOR]"
60fbd5f8-5b06-11ea-ae34-000d3a38a36f,72,5,593.43,4,4,3,443,loyal_customers,[KADIN]
611c0638-a76b-11e9-a2fc-000d3a38a36f,132,11,804.07,3,5,4,354,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
613b6038-ac56-11e9-a2fc-000d3a38a36f,45,10,1502.49,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
61b39188-ad65-11e9-a2fc-000d3a38a36f,160,6,530.64,3,4,3,343,loyal_customers,[KADIN]
61cd9bc6-a2ea-11e9-a2fc-000d3a38a36f,132,9,1938.84,3,5,5,355,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
61fe7e54-a9a6-11e9-a2fc-000d3a38a36f,86,7,930.9,4,5,4,454,loyal_customers,"[KADIN, AKTIFSPOR]"
621f5018-ab75-11e9-a2fc-000d3a38a36f,156,6,750.86,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
62246b78-a54b-11e9-a2fc-000d3a38a36f,54,20,2490.02,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
625a6ab6-a7e9-11e9-a2fc-000d3a38a36f,153,9,3421.59,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
625f40a2-5bd2-11ea-98b0-000d3a38a36f,32,16,9953.31,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
62761920-f436-11e9-9346-000d3a38a36f,42,6,1342.35,5,4,5,545,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
62b1ec2c-63ec-11ea-a6dc-000d3a38a36f,64,9,1466.42,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
62b46e06-a412-11e9-a2fc-000d3a38a36f,112,5,887.85,4,4,4,444,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
62e1ea9a-5437-11ea-b1db-000d3a38a36f,49,8,1765.89,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
62eb2e18-2b54-11ea-9d27-000d3a38a36f,159,7,1385.44,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
6326ea74-a11c-11e9-a2fc-000d3a38a36f,50,7,789.42,5,5,4,554,champions,"[COCUK, KADIN]"
6336262c-2986-11ea-b87a-000d3a38a36f,58,5,1192.28,5,4,5,545,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
635a792a-acfc-11e9-a2fc-000d3a38a36f,43,6,911.52,5,4,4,544,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
635d1af2-5078-11ea-99ba-000d3a38a36f,36,8,766.06,5,5,4,554,champions,"[AKTIFCOCUK, KADIN]"
63620742-f11e-11e9-9346-000d3a38a36f,92,15,1309.08,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
637759a2-48db-11ea-b6c0-000d3a38a36f,73,5,780.63,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
6385c3ea-d679-11e9-93bc-000d3a38a36f,86,6,1543.03,4,4,5,445,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
638b5d80-3f94-11ea-aa6b-000d3a38a36f,66,13,1719.81,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
63b1b48a-2d38-11ea-827e-000d3a38a36f,63,12,2463.63,5,5,5,555,champions,"[ERKEK, COCUK, KADIN]"
63caf5e4-e3be-11e9-ad00-000d3a38a36f,113,6,1594.13,4,4,5,445,loyal_customers,[KADIN]
63cf7fa4-a9b9-11e9-a2fc-000d3a38a36f,149,14,2296.87,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
642607c4-b045-11e9-9757-000d3a38a36f,154,5,581.95,3,4,3,343,loyal_customers,[KADIN]
645b95bc-544e-11ea-b1db-000d3a38a36f,34,26,4398.39,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
647bc284-ffa2-11e9-a5e8-000d3a38a36f,70,6,886.89,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
64cde26e-a36b-11e9-a2fc-000d3a38a36f,120,6,960.9,3,4,4,344,loyal_customers,"[COCUK, KADIN]"
64d3b70e-27b2-11ea-aaaa-000d3a38a36f,55,7,639.43,5,5,3,553,champions,"[AKTIFCOCUK, COCUK, KADIN]"
64fe5f7e-4b41-11ea-a626-000d3a38a36f,135,6,869.29,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
65171022-01e5-11eb-9c30-000d3a38a36f,72,16,3298.94,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
653a4324-9de3-11e9-9897-000d3a38a36f,86,17,3797.96,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
653dee10-a32f-11e9-a2fc-000d3a38a36f,50,6,1041.26,5,4,5,545,champions,"[COCUK, KADIN, AKTIFSPOR]"
65584d06-aafe-11e9-a2fc-000d3a38a36f,53,8,932.46,5,5,4,554,champions,"[ERKEK, COCUK, KADIN]"
6574c60a-9d4f-11e9-9897-000d3a38a36f,64,10,1427.59,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
657f02ae-a5ac-11e9-a2fc-000d3a38a36f,135,12,1461.01,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
65c1af4e-b120-11e9-9757-000d3a38a36f,40,11,2072.27,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
65dc7d3e-5b38-11ea-bb53-000d3a38a36f,45,15,3418.74,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
65efb32a-1afd-11ea-98d5-000d3a38a36f,36,9,1757.12,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
65f2cfbc-1e61-11ea-8bf2-000d3a38a36f,108,5,826.68,4,4,4,444,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
661cbdc6-ae14-11e9-a2fc-000d3a38a36f,66,6,895.5,4,4,4,444,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
662867d6-a48f-11e9-a2fc-000d3a38a36f,41,5,602.44,5,4,3,543,champions,"[AKTIFCOCUK, ERKEK, KADIN]"
662ffc0a-af9b-11e9-a2fc-000d3a38a36f,40,6,889.92,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
665b0970-97ff-11ea-9d91-000d3a38a36f,157,5,626.26,3,4,3,343,loyal_customers,"[KADIN, AKTIFSPOR]"
666476a6-1a8a-11ea-98d5-000d3a38a36f,117,6,676.86,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
666abec6-9e84-11e9-9897-000d3a38a36f,168,6,607.91,3,4,3,343,loyal_customers,"[KADIN, AKTIFSPOR]"
667a10cc-4fa2-11ea-99ba-000d3a38a36f,166,9,2337.72,3,5,5,355,loyal_customers,"[AKTIFCOCUK, KADIN]"
668744e4-a45e-11e9-a2fc-000d3a38a36f,73,8,1363.38,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
66e5f51a-a0bd-11e9-a2fc-000d3a38a36f,60,5,589.73,5,4,3,543,champions,[KADIN]
66f0f45e-a8df-11e9-a2fc-000d3a38a36f,111,22,1543.81,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
66f9273e-a80b-11e9-a2fc-000d3a38a36f,36,13,1671.72,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
670ef818-b083-11e9-9757-000d3a38a36f,120,6,462.45,3,4,3,343,loyal_customers,"[COCUK, KADIN]"
671033b0-2200-11ea-ba6f-000d3a38a36f,54,5,1058.33,5,4,5,545,champions,"[COCUK, KADIN]"
6716783e-b148-11e9-9757-000d3a38a36f,86,10,972.88,4,5,4,454,loyal_customers,"[AKTIFCOCUK, KADIN]"
67259ddc-1b2e-11ea-a050-000d3a38a36f,58,6,420.34,5,4,2,542,champions,"[AKTIFCOCUK, KADIN]"
6731d65c-ad82-11e9-a2fc-000d3a38a36f,170,6,886.92,3,4,4,344,loyal_customers,[KADIN]
676c6c5c-ae74-11e9-a2fc-000d3a38a36f,46,12,2352.18,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
6787675c-9e05-11e9-9897-000d3a38a36f,97,7,1257.33,4,5,5,455,loyal_customers,"[COCUK, KADIN]"
67a4d436-2352-11ea-8523-000d3a38a36f,38,14,3712.41,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
67a9a2e8-53dd-11ea-94d4-000d3a38a36f,145,5,1005.45,3,4,4,344,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
67c9df7a-5bb9-11ea-868c-000d3a38a36f,39,8,1949.48,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
67d620c2-aadf-11e9-a2fc-000d3a38a36f,54,13,1961.67,5,5,5,555,champions,"[ERKEK, COCUK, KADIN]"
67d758f2-976a-11ea-a9c8-000d3a38a36f,105,8,2391.82,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
67d96a5c-d663-11e9-93bc-000d3a38a36f,156,5,1152.76,3,4,5,345,loyal_customers,"[KADIN, AKTIFSPOR]"
67e6f2f0-a89e-11e9-a2fc-000d3a38a36f,103,8,938.26,4,5,4,454,loyal_customers,"[ERKEK, COCUK, KADIN]"
67e96bfa-0033-11eb-8341-000d3a38a36f,135,6,1057.76,3,4,5,345,loyal_customers,"[ERKEK, KADIN]"
67ef8ca8-9e80-11e9-9897-000d3a38a36f,112,10,1134.44,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
6804e0ca-2234-11ea-8523-000d3a38a36f,116,5,890.82,3,4,4,344,loyal_customers,[KADIN]
682bc334-4f61-11ea-99ba-000d3a38a36f,70,8,988.99,4,5,4,454,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
6865e832-13a4-11ea-a001-000d3a38a36f,142,17,3126.56,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
68a7a78c-9d97-11e9-9897-000d3a38a36f,168,5,514.88,3,4,3,343,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
68d48176-b007-11e9-9757-000d3a38a36f,59,9,1335.81,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN]"
68e97534-28c7-11ea-b87a-000d3a38a36f,35,6,629.43,5,4,3,543,champions,"[COCUK, KADIN]"
692dffb0-a582-11e9-a2fc-000d3a38a36f,139,9,1121.35,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
69370486-c4e2-11ea-98f7-000d3a38a36f,34,6,713.7,5,4,4,544,champions,"[ERKEK, KADIN, AKTIFSPOR]"
6937d100-aa48-11e9-a2fc-000d3a38a36f,71,12,1587.9,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
69444d36-9f99-11e9-a2fc-000d3a38a36f,92,8,970.2,4,5,4,454,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
69584222-ee0a-11e9-9346-000d3a38a36f,135,7,668.62,3,5,4,354,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
695889b4-d6ed-11e9-93bc-000d3a38a36f,114,47,8246.53,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
6959072c-9d59-11e9-9897-000d3a38a36f,152,14,1758.7,3,5,5,355,loyal_customers,"[KADIN, AKTIFSPOR]"
